0.0045, 0.00077489345215, 0, 0.000123380629241, 0
0.0055, 0.00180808472168, 0, 0.000493522516965, 0
0.0065, 0.00736148779543, 0, 0.00259099321407, 0
0.0075, 0.0391321193336, 0, 0.0203578038248, 0
0.0085, 0.254035903397, 0, 0.269710055521, 0
0.0095, 0.664083688493, 0, 0.513633559531, 0
0.0105, 0.0320289293555, 0, 0.0825416409624, 0
0.0115, 0.00077489345215, 0, 0.0402220851326, 0
0.0125, 0.0, 0, 0.0262800740284, 0
0.0135, 0.0, 0, 0.020974706971, 0
0.0145, 0.0, 0, 0.0139420111043, 0
0.0155, 0.0, 0, 0.00913016656385, 0
